date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2022-07-26,1.3973303092100475,0,0.0,-0.010208610741233914,4.239726027397261,1.2621503465582427
2022-07-27,1.3973303092100475,0,0.0,-0.010208610741233914,4.207762557077626,1.255925763975362
2022-07-28,1.3973303092100475,0,0.0,-0.010208610741233914,4.260273972602739,1.2561151173232747
2022-07-29,1.3973303092100475,0,0.0,-0.010208610741233914,4.17351598173516,1.2395961928384007
2022-08-01,1.3973303092100475,0,0.0,-0.010208610741233914,4.089041095890411,1.2451180575021825
2022-08-02,1.3807142636305396,1,-0.011891279728199255,-0.021978497023472987,3.9840182648401825,1.2208457525249838
2022-08-03,1.3807142636305396,0,0.0,-0.021978497023472987,3.9383561643835616,1.2089408667627206
2022-08-04,1.3807142636305396,0,0.0,-0.021978497023472987,3.981735159817352,1.219214697862507
2022-08-05,1.3807142636305396,0,0.0,-0.021978497023472987,4.084474885844749,1.2356750625207895
2022-08-08,1.3807142636305396,0,0.0,-0.021978497023472987,4.06392694063927,1.2330484908062558
2022-08-09,1.3807142636305396,0,0.0,-0.021978497023472987,4.052511415525114,1.2354907625589278
2022-08-10,1.3807142636305396,0,0.0,-0.021978497023472987,3.9977168949771693,1.2216522134871306
2022-08-11,1.3807142636305396,0,0.0,-0.021978497023472987,4.312785388127854,1.2465642176867915
2022-08-12,1.3807142636305396,0,0.0,-0.021978497023472987,4.3036529680365305,1.2458534738016118
2022-08-15,1.3807142636305396,0,0.0,-0.021978497023472987,4.296803652968037,1.244226580751177
2022-08-16,1.3807142636305396,0,0.0,-0.021978497023472987,4.292237442922374,1.2418954834916283
2022-08-17,1.3807142636305396,0,0.0,-0.021978497023472987,4.385844748858448,1.2535248110851076
2022-08-18,1.3807142636305396,0,0.0,-0.021978497023472987,4.331050228310502,1.2425681783524238
2022-08-19,1.3807142636305396,0,0.0,-0.021978497023472987,4.294520547945205,1.2339399675572613
2022-08-22,1.3807142636305396,0,0.0,-0.021978497023472987,4.251141552511416,1.2429537219823183
2022-08-23,1.3807142636305396,0,0.0,-0.021978497023472987,4.264840182648402,1.2369149256513146
2022-08-24,1.3807142636305396,0,0.0,-0.021978497023472987,4.205479452054795,1.2135320166191004
2022-08-25,1.3807142636305396,0,0.0,-0.021978497023472987,4.278538812785388,1.2235852822806583
2022-08-26,1.3807142636305396,0,0.0,-0.021978497023472987,4.198630136986302,1.2210009212025514
2022-08-29,1.3807142636305396,0,0.0,-0.021978497023472987,4.152968036529681,1.215642845698424
2022-08-30,1.3807142636305396,0,0.0,-0.021978497023472987,4.1187214611872145,1.2115623850912032
2022-08-31,1.3807142636305396,0,0.0,-0.021978497023472987,4.164383561643835,1.21246783296835
2022-09-01,1.3807142636305396,0,0.0,-0.021978497023472987,4.102739726027397,1.202034077062948
2022-09-02,1.3807142636305396,0,0.0,-0.021978497023472987,4.107305936073059,1.1960511652365087
2022-09-05,1.3807142636305396,0,0.0,-0.021978497023472987,4.1118721461187215,1.193617513965924
2022-09-06,1.3807142636305396,0,0.0,-0.021978497023472987,4.19634703196347,1.2045726604085931
2022-09-07,1.3807142636305396,0,0.0,-0.021978497023472987,4.157534246575342,1.2053761487907098
2022-09-08,1.3807142636305396,0,0.0,-0.021978497023472987,4.166666666666667,1.2002338825967627
2022-09-09,1.3807142636305396,0,0.0,-0.021978497023472987,4.248858447488584,1.2169109483392342
2022-09-13,1.3807142636305396,0,0.0,-0.021978497023472987,4.251141552511416,1.2220618350152685
2022-09-14,1.3807142636305396,0,0.0,-0.021978497023472987,4.19634703196347,1.2084604978298679
2022-09-15,1.3807142636305396,0,0.0,-0.021978497023472987,4.191780821917808,1.197093351795037
2022-09-16,1.3807142636305396,0,0.0,-0.021978497023472987,3.73972602739726,1.1690214950234552
2022-09-19,1.3807142636305396,0,0.0,-0.021978497023472987,3.589041095890411,1.1676294357953925
2022-09-20,1.3807142636305396,0,0.0,-0.021978497023472987,3.6187214611872145,1.1690669754979144
2022-09-21,1.3807142636305396,0,0.0,-0.021978497023472987,3.545662100456621,1.1604164703525273
2022-09-22,1.3807142636305396,0,0.0,-0.021978497023472987,3.481735159817352,1.1501934703712544
2022-09-23,1.3807142636305396,0,0.0,-0.021978497023472987,3.452054794520548,1.1462331019972467
2022-09-26,1.3807142636305396,0,0.0,-0.021978497023472987,3.401826484018265,1.1404829431871586
2022-09-27,1.3807142636305396,0,0.0,-0.021978497023472987,3.461187214611872,1.157015838798174
2022-09-28,1.3807142636305396,0,0.0,-0.021978497023472987,3.3515981735159817,1.1381146886772346
2022-09-29,1.3807142636305396,0,0.0,-0.021978497023472987,3.340182648401827,1.137648885386529
2022-09-30,1.3807142636305396,0,0.0,-0.021978497023472987,3.30365296803653,1.1310325167556905
2022-10-10,1.3807142636305396,0,0.0,-0.021978497023472987,3.244292237442923,1.106078301919603
2022-10-11,1.3807142636305396,0,0.0,-0.021978497023472987,3.2625570776255706,1.1080847934398725
2022-10-12,1.3807142636305396,0,0.0,-0.021978497023472987,3.360730593607306,1.1249152443118937
2022-10-13,1.3807142636305396,0,0.0,-0.021978497023472987,3.3219178082191783,1.115512081902903
2022-10-14,1.3807142636305396,0,0.0,-0.021978497023472987,3.399543378995434,1.1422049587985543
2022-10-17,1.3807142636305396,0,0.0,-0.021978497023472987,3.4292237442922375,1.1433767498463918
2022-10-18,1.3807142636305396,0,0.0,-0.021978497023472987,3.408675799086758,1.1409555834119331
2022-10-19,1.3807142636305396,0,0.0,-0.021978497023472987,3.3264840182648405,1.1226049551125552
2022-10-20,1.3807142636305396,0,0.0,-0.021978497023472987,3.3424657534246576,1.1161821014416715
2022-10-21,1.3807142636305396,0,0.0,-0.021978497023472987,3.353881278538813,1.1126048986335346
2022-10-24,1.3807142636305396,0,0.0,-0.021978497023472987,3.2054794520547945,1.080049202144657
2022-10-25,1.3807142636305396,0,0.0,-0.021978497023472987,2.915525114155251,1.078289732024883
2022-10-26,1.3807142636305396,0,0.0,-0.021978497023472987,2.954337899543379,1.0870436829553152
2022-10-27,1.3807142636305396,0,0.0,-0.021978497023472987,3.009132420091324,1.0793869113139665
2022-10-28,1.3807142636305396,0,0.0,-0.021978497023472987,2.8835616438356166,1.052688683774261
2022-10-31,1.3807142636305396,0,0.0,-0.021978497023472987,2.9269406392694064,1.0429900469102853
2022-11-01,1.3807142636305396,0,0.0,-0.021978497023472987,3.038812785388128,1.0802870085470593
2022-11-02,1.3807142636305396,0,0.0,-0.021978497023472987,3.047945205479452,1.0932569697340817
2022-11-03,1.3807142636305396,0,0.0,-0.021978497023472987,3.0205479452054798,1.084366577380271
2022-11-04,1.3807142636305396,0,0.0,-0.021978497023472987,3.2237442922374426,1.1198229174624512
2022-11-07,1.3807142636305396,0,0.0,-0.021978497023472987,3.2374429223744294,1.1222372469628406
2022-11-08,1.3807142636305396,0,0.0,-0.021978497023472987,3.221461187214612,1.1145168621088493
2022-11-09,1.3807142636305396,0,0.0,-0.021978497023472987,3.1940639269406392,1.1040964828135826
2022-11-10,1.3807142636305396,0,0.0,-0.021978497023472987,3.200913242009132,1.0956005518297567
2022-11-11,1.3807142636305396,0,0.0,-0.021978497023472987,3.372146118721461,1.1261438116383047
2022-11-14,1.3807142636305396,0,0.0,-0.021978497023472987,3.3926940639269407,1.127801916779055
2022-11-15,1.3807142636305396,0,0.0,-0.021978497023472987,3.5753424657534247,1.1491914136431316
2022-11-16,1.3807142636305396,0,0.0,-0.021978497023472987,3.481735159817352,1.139803114134291
2022-11-17,1.3807142636305396,0,0.0,-0.021978497023472987,3.4885844748858448,1.1351284347790676
2022-11-18,1.3807142636305396,0,0.0,-0.021978497023472987,3.41324200913242,1.1300468092177327
2022-11-21,1.3807142636305396,0,0.0,-0.021978497023472987,3.3378995433789953,1.1204031650843127
2022-11-22,1.3807142636305396,0,0.0,-0.021978497023472987,3.3630136986301373,1.120535742153652
2022-11-23,1.3807142636305396,0,0.0,-0.021978497023472987,3.3515981735159817,1.1217116948135315
2022-11-24,1.3807142636305396,0,0.0,-0.021978497023472987,3.3378995433789953,1.11674124374532
2022-11-25,1.3807142636305396,0,0.0,-0.021978497023472987,3.360730593607306,1.122379633546279
2022-11-28,1.3807142636305396,0,0.0,-0.021978497023472987,3.2739726027397262,1.1097360616465537
2022-11-29,1.3807142636305396,0,0.0,-0.021978497023472987,3.493150684931507,1.1439742384324276
2022-11-30,1.3807142636305396,0,0.0,-0.021978497023472987,3.470319634703196,1.1453460841162861
2022-12-01,1.3807142636305396,0,0.0,-0.021978497023472987,3.568493150684932,1.157751255097603
2022-12-02,1.3807142636305396,0,0.0,-0.021978497023472987,3.550228310502283,1.150670272208071
2022-12-05,1.3807142636305396,0,0.0,-0.021978497023472987,3.726027397260274,1.1732404778600753
2022-12-06,1.3807142636305396,0,0.0,-0.021978497023472987,3.744292237442922,1.1795786130001031
2022-12-07,1.3807142636305396,0,0.0,-0.021978497023472987,3.7351598173515983,1.1766782666648037
2022-12-08,1.3807142636305396,0,0.0,-0.021978497023472987,3.7511415525114153,1.176897940329023
2022-12-09,1.3807142636305396,0,0.0,-0.021978497023472987,3.860730593607306,1.1885100269583282
2022-12-12,1.3807142636305396,0,0.0,-0.021978497023472987,3.7100456621004567,1.1751925711657953
2022-12-13,1.3807142636305396,0,0.0,-0.021978497023472987,3.7146118721461185,1.1728852545464867
