date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2018-10-26,0.9320360649576735,0,0.0,-0.09982293920912821,0.7579185520361991,0.8467804766636321
2018-10-29,0.9320360649576735,0,0.0,-0.09982293920912821,0.7912087912087912,0.8209669776332459
2018-10-30,0.9320360649576735,0,0.0,-0.09982293920912821,0.8364576599870717,0.829871201990243
2018-10-31,0.9320360649576735,0,0.0,-0.09982293920912821,0.8154492566257272,0.8414942938468746
2018-11-01,0.9320360649576735,0,0.0,-0.09982293920912821,0.8115707821590175,0.8476873884036966
2018-11-02,0.9320360649576735,0,0.0,-0.09982293920912821,0.8219133807369101,0.8778942998235805
2018-11-05,0.9298370022798339,1,-0.0023594180102242124,-0.10194683317874886,0.8199741435035552,0.870580572931286
2018-11-06,0.9261718978167679,0,-0.003941663381947236,-0.10548665646144995,0.8338720103425986,0.8653282759018156
2018-11-07,0.9261718978167679,0,0.0,-0.10548665646144995,0.8202973497091144,0.8596610780909975
2018-11-08,0.9261718978167679,0,0.0,-0.10548665646144995,0.8102779573367809,0.8572234359441221
2018-11-09,0.9261718978167679,0,0.0,-0.10548665646144995,0.8021978021978021,0.845128611237701
2018-11-12,0.9261718978167679,0,0.0,-0.10548665646144995,0.8341952165481576,0.8551868200830122
2018-11-13,0.9261718978167679,0,0.0,-0.10548665646144995,0.845830639948287,0.8637892741611
2018-11-14,0.9261718978167679,0,0.0,-0.10548665646144995,0.8477698771816419,0.8551339902729114
2018-11-15,0.9261718978167679,0,0.0,-0.10548665646144995,0.9143503555268261,0.8651206921025304
2018-11-16,0.9261718978167679,0,0.0,-0.10548665646144995,0.920814479638009,0.8692035292447685
2018-11-19,0.9261718978167679,0,0.0,-0.10548665646144995,0.9418228829993536,0.8790568224630219
2018-11-20,0.9261718978167679,0,0.0,-0.10548665646144995,0.8943115707821591,0.8587266841769916
2018-11-21,0.9261718978167679,0,0.0,-0.10548665646144995,0.9001292824822237,0.8608836346055535
2018-11-22,0.9261718978167679,0,0.0,-0.10548665646144995,0.8813833225597931,0.8576644848132974
2018-11-23,0.9261718978167679,0,0.0,-0.10548665646144995,0.8691014867485456,0.8387332692260486
2018-11-26,0.9261718978167679,0,0.0,-0.10548665646144995,0.8707175177763413,0.8381377331849118
2018-11-27,0.9261718978167679,0,0.0,-0.10548665646144995,0.8991596638655462,0.8370699306595402
2018-11-28,0.9261718978167679,0,0.0,-0.10548665646144995,0.9172592113768584,0.8481940743096638
2018-11-29,0.9261718978167679,0,0.0,-0.10548665646144995,0.8771816418875242,0.8371801261725282
2018-11-30,0.9261718978167679,0,0.0,-0.10548665646144995,0.8914027149321266,0.8465283343881508
2018-12-03,0.9261718978167679,0,0.0,-0.10548665646144995,0.916289592760181,0.870077622466437
2018-12-04,0.9261718978167679,0,0.0,-0.10548665646144995,0.9104718810601163,0.8718813068921023
